Rating,Number of Reviews,Installs,Size,Year,Month,Day,Minimum Version,Latest Version,Content Rating: Everyone,Content Rating: Teen,Content Rating: Everyone 10+,Content Rating: Mature 17+,Costs Money
4.419161797,167,1000,3900000.0,2019,4,2,4.1,2.3,1,0,0,0,1
4.63167572,543,1000,97000000.0,2019,3,6,4.4,1.0,0,0,1,0,1
5,2,500,11000000.0,2018,11,13,4.1,9.2,1,0,0,0,0
4.922716618,427,5000,32000000.0,2018,9,6,2.3,1.1,1,0,0,0,1
3.200733185,6546,100000,24000000.0,2019,3,5,4.4,3.1,1,0,0,0,0
4.558441639,616,10000,5200000.0,2019,1,6,4.1,1.5,1,0,0,0,0
3.472392559,163,10000,19000000.0,2018,12,14,4.1,1.2,1,0,0,0,0
4.09900856,8070,1000000,27000000.0,2019,2,12,4.4,3.9,1,0,0,0,0
4.724198341,11976,10000,17000000.0,2019,3,27,4.1,3.1,1,0,0,0,1
4.754124165,1273,10000,11000000.0,2019,3,19,4.1,1.0,0,1,0,0,0
4.313950062,7240,100000,12000000.0,2018,12,4,4.1,6.1,1,0,0,0,0
3.484536171,97,10000,63000000.0,2017,11,14,4.1,1.0,1,0,0,0,0
3.610472441,1566,50000,21000000.0,2019,1,14,4.1,3.1,1,0,0,0,0
1.583333373,12,1000,42000000.0,2018,12,3,4.1,3.0,1,0,0,0,0
3.954909325,41716,10000000,53000000.0,2019,2,19,4.4,1.4,1,0,0,0,0
4.537688255,398,10000,26000000.0,2019,2,27,4.1,1.0,1,0,0,0,0
4.074468136,376,100000,3400000.0,2019,1,20,4.0,4.4,1,0,0,0,0
4.973684311,38,100,907000.0,2017,11,30,5.0,3.0,1,0,0,0,0
4.433734894,332,5000,7900000.0,2019,3,19,4.1,1.1,1,0,0,0,1
4.106594086,7158,500000,4700000.0,2019,3,3,4.1,3.0,1,0,0,0,0
4.589278698,2481,10000,5600000.0,2019,2,12,5.1,3.0,1,0,0,0,1
3.891185522,1645,100000,3400000.0,2019,3,30,4.1,6.7,1,0,0,0,0
4.597709656,30652,1000000,22455984.2626,2018,12,26,4.05466738559,4.05466738559,0,0,0,1,0
3.209326506,965,100000,5900000.0,2019,3,18,4.2,2.5,1,0,0,0,0
4.589574337,27547,500000,4900000.0,2019,1,31,4.0,2.1,1,0,0,0,0
4.174449444,199072,10000000,90000000.0,2019,2,27,4.4,1.7,0,0,1,0,0
4.356807709,20888,1000000,12000000.0,2019,4,2,4.3,4.6,1,0,0,0,0
5,7,5000,4500000.0,2018,8,22,4.0,1.1,1,0,0,0,0
4.149098396,1442,10000,24000000.0,2019,1,7,4.0,1.5,1,0,0,0,1
4.774193764,31,10000,5200000.0,2019,3,14,4.1,1.6,1,0,0,0,0
4.426709175,24778,100000,10000000.0,2015,12,3,3.2,2.1,0,1,0,0,1
4.442112446,57940,100000,36000000.0,2019,4,2,4.1,4.05466738559,1,0,0,0,1
4.199999809,5,50,18000000.0,2018,9,9,4.2,1.3,1,0,0,0,1
4.214285851,14,100,27000000.0,2019,1,8,5.0,2.2,1,0,0,0,1
3.356518269,7548,1000000,33000000.0,2019,3,31,5.0,6.1,1,0,0,0,0
4.231090546,2155,500000,4200000.0,2017,7,4,4.0,1.0,1,0,0,0,0
5,66,100,2600000.0,2018,10,1,4.1,2.0,1,0,0,0,1
4,91,10000,18000000.0,2015,9,14,2.2,1.0,1,0,0,0,0
4.603021145,1655,100000,3800000.0,2019,3,30,4.1,7.5,1,0,0,0,0
4.403738499,1070,50000,22455984.2626,2019,3,13,4.05466738559,4.05466738559,1,0,0,0,1
4.023489952,298,5000,4600000.0,2018,10,6,4.0,1.4,1,0,0,0,1
4.538243771,353,10000,22455984.2626,2019,3,11,2.3,1.1,1,0,0,0,1
4.048648834,185,10000,15000000.0,2019,1,21,4.0,2.0,1,0,0,0,0
4.742165565,77511,5000000,58000000.0,2019,3,27,4.4,2.5,1,0,0,0,0
3.889359236,86225,10000000,39000000.0,2017,9,20,4.1,201.0,0,0,1,0,0
4.661262512,113740,1000000,33000000.0,2018,9,22,4.1,1.4,1,0,0,0,0
4.571395397,190565,10000000,22455984.2626,2019,3,25,5.0,3.9,0,1,0,0,0
4.112832069,452,10000,51000000.0,2018,10,29,4.0,1.4,1,0,0,0,1
4,7,100,5400000.0,2019,3,12,4.0,5.8,1,0,0,0,1
4.442804337,271,10000,4200000.0,2017,8,31,4.0,1.2,1,0,0,0,0
2.599999905,10,50,11000000.0,2017,7,19,4.1,1.8,1,0,0,0,1
4.358024597,81,10000,1400000.0,2019,2,15,4.2,2.3,1,0,0,0,1
4.826086998,23,100,53000000.0,2018,5,6,4.4,1.2,1,0,0,0,1
4.875378609,40619,500000,22455984.2626,2019,3,23,4.0,6.1,1,0,0,0,0
4.432900906,81305,10000000,22455984.2626,2019,3,28,4.3,8.8,1,0,0,0,0
4.79569912,186,10000,25000000.0,2019,3,31,4.0,1.5,1,0,0,0,0
4.139569759,14688,1000000,5700000.0,2019,2,9,4.0,11.0,1,0,0,0,0
3.35838151,173,10000,1500000.0,2019,3,27,5.0,2.0,0,1,0,0,0
4.071428776,14,1000,3100000.0,2018,12,14,4.0,1.0,1,0,0,0,0
4.076809406,18253,1000000,6900000.0,2018,12,15,4.2,2.0,1,0,0,0,0
3.335384607,325,50000,5700000.0,2018,10,14,4.1,1.4,1,0,0,0,0
4.579941273,5454,500000,22455984.2626,2019,3,20,4.2,2.2,1,0,0,0,0
5,1,100,18000000.0,2018,12,9,4.4,1.0,1,0,0,0,1
3.813420534,1833,500000,22455984.2626,2019,4,3,4.05466738559,4.05466738559,1,0,0,0,0
4.153846264,130,10000,2100000.0,2018,10,17,4.2,1.0,1,0,0,0,1
4.273006439,11714,1000000,847000.0,2019,2,13,4.0,1.5,0,1,0,0,0
4.534513474,1130,100000,22455984.2626,2019,4,1,4.05466738559,4.05466738559,0,1,0,0,1
3.789583445,960,10000,6600000.0,2013,11,8,2.2,3.0,1,0,0,0,1
4.541268826,28605,1000000,15000000.0,2019,4,1,4.3,5.9,0,0,0,1,0
4.242127895,1842,100000,24000000.0,2019,3,21,4.1,5.4,1,0,0,0,0
4.669902802,103,10000,12000000.0,2018,10,1,4.0,2.5,1,0,0,0,0
4.320754528,159,1000,8500000.0,2019,1,11,4.0,1.0,1,0,0,0,1
4.206896782,58,500,82000000.0,2017,4,16,4.0,1.0,1,0,0,0,1
4.713395596,642,10000,9000000.0,2019,1,11,4.0,1.0,1,0,0,0,1
4.119166851,1200,10000,7300000.0,2015,2,5,2.3,1.2,1,0,0,0,1
4.488372326,215,10000,20000000.0,2019,4,1,5.0,1.2,1,0,0,0,0
3.680318356,532977,50000000,22455984.2626,2019,3,27,4.05466738559,4.05466738559,0,1,0,0,0
4.701787949,27571,100000,22455984.2626,2019,3,15,4.05466738559,4.05466738559,1,0,0,0,1
3.154163837,1453,1000000,18000000.0,2019,2,27,4.4,1.1,1,0,0,0,0
4.704714775,1209,10000,94000000.0,2016,12,28,4.0,1.1,0,1,0,0,1
4.832885742,1861,10000,22455984.2626,2018,2,16,4.05466738559,4.05466738559,1,0,0,0,1
4.885159969,3814,10000,22000000.0,2019,3,31,4.0,10.0,0,1,0,0,1
4.551934719,491,5000,74000000.0,2016,10,28,4.0,1.0,0,1,0,0,1
4.364683151,57757,5000000,22455984.2626,2019,3,14,4.05466738559,4.05466738559,1,0,0,0,0
4.575165272,11814,100000,77000000.0,2018,11,21,7.0,2.6,1,0,0,0,0
4.534080029,10358,500000,26000000.0,2019,3,25,4.4,2.2,0,1,0,0,0
4.65062809,4219,100000,4300000.0,2019,3,17,4.0,1.9,1,0,0,0,0
4.086258888,997,10000,11000000.0,2019,3,8,4.1,6.5,1,0,0,0,1
4.59747982,31904,500000,18000000.0,2018,11,15,4.0,3.2,1,0,0,0,1
4.666666508,15,1000,27000000.0,2018,11,5,4.4,2.0,1,0,0,0,1
4.494464874,271,100000,28000000.0,2018,11,5,4.4,2.0,1,0,0,0,0
4.011504173,10431,1000000,40000000.0,2018,9,26,4.1,1.1,0,1,0,0,1
4.462012291,487,100000,22455984.2626,2019,3,20,4.1,1.1,1,0,0,0,0
3.989637375,193,10000,2700000.0,2019,3,25,4.0,1.0,1,0,0,0,0
4.402439117,82,1000,2000000.0,2016,9,18,4.0,2.8,1,0,0,0,1
4.833333492,6,100,2800000.0,2019,3,28,5.0,1.2,1,0,0,0,1
4.933333397,45,100,2000000.0,2019,3,13,4.1,3.4,1,0,0,0,1
4.332103252,271,10000,89000000.0,2019,3,14,4.2,1.0,1,0,0,0,1
4.484456062,3474,100000,63000000.0,2019,3,28,4.1,20.0,1,0,0,0,0
4.743498325,1961,10000,66000000.0,2019,4,1,4.1,1.3,0,1,0,0,1
4.231481552,108,5000,72000000.0,2019,3,26,4.1,2.8,1,0,0,0,1
4.273584843,106,10000,3100000.0,2018,9,9,5.0,1.4,1,0,0,0,1
4.554877281,180959,1000000,67000000.0,2019,4,2,4.1,3.0,0,1,0,0,0
4.156149864,935,10000,17000.0,2014,8,10,1.5,4.0,1,0,0,0,1
4.008695602,115,5000,17000.0,2013,8,8,1.5,2.0,1,0,0,0,1
4.519658089,1170,10000,1800000.0,2019,3,19,4.0,1.6,1,0,0,0,1
4.096774101,31,1000,4100000.0,2018,8,4,4.0,1.0,1,0,0,0,1
3.954285622,525,5000,2000000.0,2018,10,31,4.0,1.4,1,0,0,0,1
4.427229881,213,10000,18000000.0,2017,6,13,2.2,1.4,1,0,0,0,0
5,1,5,997000.0,2016,1,22,3.0,1.0,1,0,0,0,1
3.981347799,19408,1000000,15000000.0,2018,5,25,4.1,3.0,1,0,0,0,0
4.627842426,181939,5000000,9000000.0,2019,3,29,4.1,1.8,1,0,0,0,0
4.735625267,1687,10000,10000000.0,2019,2,19,4.2,19.0,1,0,0,0,0
4.401425362,421,100000,16000000.0,2018,11,3,4.0,1.6,1,0,0,0,0
4.655038834,516,10000,22455984.2626,2019,3,20,4.05466738559,4.05466738559,1,0,0,0,1
3.363207579,212,50000,28000000.0,2018,6,10,5.0,3.2,1,0,0,0,1
4.455803871,939,10000,69000000.0,2018,8,23,4.1,2.0,1,0,0,0,1
4.517446518,15963,1000000,22455984.2626,2019,2,8,4.1,2.2,1,0,0,0,0
3.324085951,89538,10000000,9900000.0,2016,11,21,4.0,8.5,1,0,0,0,0
4.010416508,192,10000,32000000.0,2019,3,29,4.1,1.6,1,0,0,0,0
4.063414574,205,10000,13000000.0,2019,3,1,5.0,2.0,1,0,0,0,0
4.418803215,468,100000,22455984.2626,2019,4,3,4.05466738559,4.05466738559,0,1,0,0,0
4.844208717,29424,1000000,25000000.0,2019,3,28,4.3,1.4,1,0,0,0,0
4.67545414,44117,1000000,48000000.0,2019,3,28,4.2,1.7,1,0,0,0,0
4.677215099,158,1000,8000000.0,2019,1,21,2.2,4.2,1,0,0,0,1
4.511450291,131,1000,11000000.0,2019,1,31,2.2,4.3,1,0,0,0,1
4.892857075,28,500,22455984.2626,2018,5,29,4.05466738559,4.05466738559,0,0,0,1,1
4.119047642,42,1000,5400000.0,2016,4,13,3.0,2.1,1,0,0,0,1
3.709677458,31,1000,3400000.0,2016,4,13,3.0,2.4,1,0,0,0,1
4.082353115,85,1000,3400000.0,2016,3,28,3.0,3.6,1,0,0,0,1
3.48704195,3357,100000,55000000.0,2016,10,27,3.0,1.3,1,0,0,0,0
3.555555582,189,1000,39000000.0,2015,4,10,2.3,1.3,1,0,0,0,1
3.951521397,1939,100000,22455984.2626,2018,5,7,4.05466738559,4.05466738559,1,0,0,0,1
3.756058216,619,10000,26000000.0,2015,3,10,4.05466738559,4.05466738559,1,0,0,0,1
4,1,10,22000000.0,2012,5,4,2.0,1.0,1,0,0,0,1
3.691729307,266,10000,11000000.0,2013,2,19,2.2,1.0,1,0,0,0,0
5,5,10,22000000.0,2012,5,3,2.0,1.0,1,0,0,0,1
4.63736248,364,50000,21000000.0,2019,3,15,5.0,3.0,1,0,0,0,0
4.532874107,11909,1000000,24000000.0,2019,3,15,4.0,1.0,1,0,0,0,0
4.670405388,1159,100000,3400000.0,2019,1,6,4.1,3.3,1,0,0,0,1
4.74590683,7879,100000,12000000.0,2019,3,29,4.3,1.7,1,0,0,0,0
4.317254543,16523,1000000,6400000.0,2018,12,4,4.0,1.0,1,0,0,0,0
3.038727522,2169,100000,19000000.0,2019,3,6,4.4,2.6,1,0,0,0,0
4.238134384,1222,10000,48000000.0,2015,5,11,2.3,1.0,0,1,0,0,1
4.230173111,1677,10000,44000000.0,2014,9,22,2.3,2.0,0,1,0,0,1
4.325838089,7605,50000,49000000.0,2015,8,22,2.3,1.1,0,1,0,0,1
4.304878235,902,10000,47000000.0,2014,12,30,2.3,1.0,0,1,0,0,1
4.379417419,1613,10000,89000000.0,2017,2,6,2.3,1.1,0,0,1,0,1
4.579999924,150,5000,22455984.2626,2018,3,3,4.05466738559,4.05466738559,1,0,0,0,1
4.601040363,39979,1000000,22455984.2626,2017,5,21,4.05466738559,4.05466738559,1,0,0,0,1
4.627403736,832,10000,22455984.2626,2018,3,3,4.05466738559,4.05466738559,1,0,0,0,1
4.155555725,45,500,3000000.0,2017,8,12,4.0,1.0,1,0,0,0,1
4.671954632,15885,100000,22455984.2626,2018,9,28,4.05466738559,4.05466738559,1,0,0,0,1
4.24471283,331,5000,22455984.2626,2019,2,21,4.05466738559,4.05466738559,1,0,0,0,1
4.13043499,69,1000,22455984.2626,2019,2,12,4.05466738559,4.05466738559,1,0,0,0,1
4.391507149,3862,10000,22455984.2626,2019,1,17,4.05466738559,4.05466738559,1,0,0,0,1
4.72968483,1206,10000,2500000.0,2017,12,12,2.1,1.4,1,0,0,0,1
3.790368319,706,10000,25000000.0,2018,2,28,3.0,1.5,1,0,0,0,1
3.164094687,3888,500000,4400000.0,2019,4,1,4.2,2.1,1,0,0,0,0
4.682125092,62059,1000000,68000000.0,2019,1,4,4.1,1.1,1,0,0,0,0
4.8031497,127,1000,29000000.0,2019,2,13,4.1,5.7,1,0,0,0,1
4.825153351,978,10000,32000000.0,2018,1,26,4.1,2.4,1,0,0,0,1
4.348639011,18882,1000000,6900000.0,2018,9,3,4.4,8.2,1,0,0,0,0
4.282738209,336,50000,4700000.0,2018,2,14,4.4,1.2,1,0,0,0,0
3.813333273,975,10000,22455984.2626,2018,3,3,4.05466738559,4.05466738559,1,0,0,0,1
4.608028889,2217,50000,22455984.2626,2018,3,3,4.05466738559,4.05466738559,1,0,0,0,1
4.522434711,2563,50000,22455984.2626,2018,3,3,4.05466738559,4.05466738559,1,0,0,0,1
4.538574696,1361,10000,22455984.2626,2018,3,3,4.05466738559,4.05466738559,1,0,0,0,1
4.602739811,949,50000,4500000.0,2018,11,6,4.0,1.0,0,1,0,0,0
4.818181992,22,1000,1300000.0,2016,12,6,2.2,1.0,1,0,0,0,0
4.644444466,450,100000,25000000.0,2019,1,29,4.0,1.0,1,0,0,0,0
4.564393044,3533,1000000,22000000.0,2019,3,27,5.0,3.0,0,1,0,0,0
4.330489159,82505,5000000,6800000.0,2019,3,31,4.0,1.3,1,0,0,0,0
4.066115856,121,1000,8700000.0,2018,10,2,4.1,1.1,1,0,0,0,1
4.563380241,142,10000,14000000.0,2018,9,20,4.1,7.2,1,0,0,0,0
4.024390221,41,1000,9200000.0,2019,3,6,4.4,3.1,1,0,0,0,0
4.513511658,250676,1000000,22455984.2626,2018,12,6,4.05466738559,4.05466738559,1,0,0,0,1
4.134146214,82,100000,45000000.0,2019,2,13,4.0,4.05466738559,0,1,0,0,0
4.086253166,371,10000,213000.0,2019,1,8,2.3,3.1,1,0,0,0,1
4,10,500,151000.0,2018,11,30,2.3,2.4,1,0,0,0,1
3.322580576,31,1000,172000.0,2018,12,11,2.1,2.2,1,0,0,0,1
3,2,1000,4900000.0,2018,12,11,5.0,1.0,1,0,0,0,0
3.712083817,19853,1000000,25000000.0,2019,4,3,4.1,1.6,1,0,0,0,0
4.581751347,54580,500000,26000000.0,2019,3,26,4.4,1.9,1,0,0,0,0
4.791295528,1011,10000,51000.0,2016,5,10,4.0,1.0,1,0,0,0,1
4.913043499,23,1000,38000000.0,2016,5,2,4.0,1.3,1,0,0,0,1
4.55932188,177,5000,73000.0,2015,11,17,4.0,1.0,1,0,0,0,1
4.754385948,57,500,19000000.0,2019,3,26,4.1,9.0,1,0,0,0,1
4.888888836,9,100,22455984.2626,2019,3,14,4.05466738559,4.05466738559,1,0,0,0,1
3.666666746,357,10000,19000000.0,2019,3,29,5.0,2.0,1,0,0,0,1
4.342857361,35,1000,62000000.0,2018,7,16,4.4,1.1,0,1,0,0,1
1.411764741,51,10000,35000000.0,2017,3,31,4.1,3.2,1,0,0,0,0
4.517391205,1150,100000,4000000.0,2019,3,20,4.0,2.0,1,0,0,0,1
4.270588398,170,10000,31000000.0,2018,12,27,4.1,1.9,1,0,0,0,1
4.222222328,9,1000,57000000.0,2018,4,17,3.0,1.3,1,0,0,0,1
3.944415092,3778,1000000,34000000.0,2017,5,18,4.4,1.2,1,0,0,0,0
4.111111164,18,1000,51000000.0,2018,8,17,4.4,1.0,1,0,0,0,1
4.268156528,179,10000,79000000.0,2018,6,14,4.4,1.0,1,0,0,0,1
4.168478489,184,10000,6200000.0,2018,12,31,4.1,1.4,1,0,0,0,0
4.596774101,62,50000,7800000.0,2018,12,9,4.0,1.1,1,0,0,0,0
4.439024448,328,100000,3200000.0,2018,11,5,4.1,2.2,1,0,0,0,0
4.340080738,34086,5000000,22455984.2626,2018,7,12,4.05466738559,4.05466738559,0,0,1,0,0
4.576440334,2708,100000,25000000.0,2019,2,11,4.0,4.05466738559,1,0,0,0,0
4.455245972,148065,10000000,5400000.0,2018,9,17,4.0,2.4,1,0,0,0,0
4.594594479,74,5000,3000000.0,2018,12,17,4.0,1.0,1,0,0,0,0
4.606433868,6248,100000,75000000.0,2019,3,26,5.0,3.4,1,0,0,0,0
3.93650794,63,10000,18000000.0,2019,3,31,5.0,1.0,1,0,0,0,0
4.282608509,92,5000,92000000.0,2019,1,24,4.4,2.0,1,0,0,0,1
4.782268524,767,5000,1600000.0,2019,3,29,5.0,1.5,1,0,0,0,1
4.418994427,179,10000,47000000.0,2019,4,2,4.1,2.0,1,0,0,0,1
4.553191662,94,10000,96000000.0,2017,1,19,4.0,1.1,1,0,0,0,1
4.457060337,4157,500000,22455984.2626,2019,2,6,4.05466738559,4.05466738559,1,0,0,0,0
4.35581398,860,10000,32000.0,2013,9,4,2.0,1.0,1,0,0,0,1
4.462449074,2703,100000,4600000.0,2019,3,13,4.1,1.9,1,0,0,0,1
4.468417168,2818,100000,4300000.0,2019,1,6,4.1,1.4,1,0,0,0,1
4.240457058,31490,1000000,16000000.0,2016,6,10,2.3,2.1,1,0,0,0,0
4.001157284,864,100000,26000000.0,2019,3,28,4.4,5.1,0,0,0,1,0
4.257610321,14980,500000,2800000.0,2019,2,14,5.0,4.0,1,0,0,0,0
4.457596302,6556,100000,15000000.0,2018,7,6,4.05466738559,4.05466738559,1,0,0,0,1
3.826629639,721,10000,24000000.0,2013,10,28,2.3,1.8,0,1,0,0,1
4.504504681,333,5000,22455984.2626,2019,2,20,4.05466738559,4.05466738559,1,0,0,0,1
4.345671177,496651,10000000,22455984.2626,2018,8,16,4.05466738559,4.05466738559,0,1,0,0,0
4.189188957,333,50000,15000000.0,2018,7,11,4.2,1.1,1,0,0,0,0
3.428571463,7,100,75000000.0,2016,6,22,4.1,1.0,0,1,0,0,1
3.527472496,182,5000,27000000.0,2017,10,19,4.0,2.0,0,0,1,0,1
3.875354052,353,1000,19000000.0,2015,7,29,4.0,1.1,1,0,0,0,1
4.333333492,3,10,49000000.0,2016,5,25,4.0,1.1,1,0,0,0,1
4.142857075,7,50,22455984.2626,2018,11,8,4.4,1.0,1,0,0,0,1
4.092307568,9100,1000000,22455984.2626,2019,3,19,4.05466738559,4.05466738559,1,0,0,0,0
4.228571415,70,10000,3900000.0,2019,3,3,4.0,1.2,0,1,0,0,0
4.018311977,2239,100000,2400000.0,2018,8,1,4.0,4.3,1,0,0,0,0
4.152108669,3675,500000,6900000.0,2019,3,9,4.0,2.6,1,0,0,0,0
4.089980125,13503,1000000,34000.0,2019,3,12,5.0,1.0,1,0,0,0,0
4.831932545,357,1000,17000.0,2012,2,27,1.5,1.1,1,0,0,0,1
4.839285851,392,5000,17000.0,2012,2,27,1.5,1.1,1,0,0,0,1
4.341276646,2350,500000,12000000.0,2019,3,19,5.0,3.0,1,0,0,0,0
3.103448391,29,1000,14000000.0,2019,2,27,4.4,1.2,1,0,0,0,0
3,4,1000,16000000.0,2018,10,11,5.0,201.0,1,0,0,0,0
3.922764301,492,10000,22455984.2626,2018,3,3,4.05466738559,4.05466738559,1,0,0,0,1
4.714285851,7,1000,20000000.0,2019,2,15,4.0,3.0,1,0,0,0,0
4.903225899,31,500,7700000.0,2019,3,30,4.1,8.0,1,0,0,0,1
4.681723595,21186,500000,4700000.0,2019,2,23,4.4,2.0,1,0,0,0,0
3.339622736,53,1000,16000000.0,2017,8,21,4.0,5.0,1,0,0,0,1
4.657387733,102775,10000000,9600000.0,2019,3,29,4.4,3.1,1,0,0,0,0
5,6,100,36000000.0,2019,2,24,4.1,4.3,1,0,0,0,0
4.558506966,1393,10000,27000000.0,2019,3,8,4.1,1.0,1,0,0,0,1
4.706093311,558,1000,20000000.0,2018,12,13,4.4,6.1,1,0,0,0,1
4.135204315,784,50000,25000000.0,2018,12,20,4.4,1.2,1,0,0,0,0
4.583969593,262,1000,20000000.0,2018,12,13,4.4,6.1,1,0,0,0,1
4.516344547,13613,500000,31000000.0,2019,3,26,4.4,2.0,1,0,0,0,0
4.018741608,53624,5000000,5700000.0,2019,1,26,4.1,1.4,1,0,0,0,0
4.330244541,1187,100000,13000000.0,2019,3,29,4.1,4.0,1,0,0,0,0
1.071428537,14,1000,48000000.0,2018,4,2,4.4,2.7,1,0,0,0,0
3,10,500,1200000.0,2017,12,3,1.6,2.0,1,0,0,0,1
3.440000057,25,1000,5300000.0,2019,2,24,2.2,2.2,1,0,0,0,1
4.234559059,2720,50000,9500000.0,2018,6,6,4.1,7.2,1,0,0,0,1
4.274322033,1254,50000,56000000.0,2019,3,10,4.1,1.2,1,0,0,0,1
4.632265568,843,5000,8100000.0,2019,3,28,4.4,5.0,0,0,1,0,1
4.627530575,1235,100000,40000000.0,2019,3,2,4.4,1.6,1,0,0,0,0
3.942592621,540,1000,15000000.0,2016,9,2,4.1,1.5,1,0,0,0,1
4.223602295,161,1000,4800000.0,2018,3,17,3.1,1.2,1,0,0,0,1
3.684210539,57,1000,3100000.0,2018,4,18,4.0,2.1,1,0,0,0,1
4.496229172,1326,100000,2900000.0,2018,5,27,4.0,2.5,1,0,0,0,1
4.69263649,3273,100000,1500000.0,2019,1,6,4.1,1.8,1,0,0,0,1
4.751724243,290,10000,4100000.0,2018,11,29,4.0,1.2,0,1,0,0,0
4.557803631,692,500000,16000000.0,2019,3,8,4.0,4.0,0,0,0,1,0
4.599807739,4163,100000,17000000.0,2019,3,10,4.0,2.1,1,0,0,0,1
3.320388317,1133,100000,11000000.0,2018,11,15,4.1,1.8,1,0,0,0,0
2.868121386,1054,100000,21000000.0,2018,12,17,4.1,1.9,1,0,0,0,0
4.096153736,52,1000,6200000.0,2019,3,14,4.0,5.5,1,0,0,0,0
4.021276474,47,1000,6200000.0,2019,3,14,4.0,5.5,1,0,0,0,0
4.562451363,5124,100000,16000000.0,2015,12,13,4.0,1.0,0,1,0,0,1
4.58805418,4872,50000,29000000.0,2017,5,31,2.3,1.0,1,0,0,0,1
5,7,10,41000000.0,2018,6,25,5.0,3.6,1,0,0,0,1
4.862745285,102,500,35000000.0,2019,3,6,5.0,3.5,1,0,0,0,1
4.369436264,674,10000,37000000.0,2019,3,11,5.0,3.8,1,0,0,0,1
1.5,2,50,22000000.0,2017,11,15,4.1,3.2,1,0,0,0,1
4.72838068,45954,1000000,22455984.2626,2019,3,28,4.05466738559,4.05466738559,1,0,0,0,0
3.849999905,340,50000,7000000.0,2018,10,5,4.0,1.3,1,0,0,0,1
4.371769428,1509,10000,86000000.0,2018,4,4,4.0,19.0,1,0,0,0,1
4.610863209,5155,500000,17000000.0,2018,10,3,2.3,1.4,1,0,0,0,0
4.308102131,938,50000,22455984.2626,2017,7,27,4.05466738559,4.05466738559,1,0,0,0,1
4.367088795,1738,100000,47000000.0,2019,4,1,4.1,2.0,1,0,0,0,0
4.432853699,59579,1000000,7700000.0,2019,3,4,4.0,2.0,1,0,0,0,0
3.115501404,658,100000,29000000.0,2018,11,30,4.0,2.4,1,0,0,0,0
3.735425949,223,10000,57000000.0,2017,10,23,4.1,1.2,0,0,1,0,1
3.742388725,427,5000,25000000.0,2018,12,23,4.1,8.0,1,0,0,0,1
4.644578457,166,1000,42000000.0,2019,2,24,4.1,1.1,1,0,0,0,1
4.161144733,2656,100000,34000000.0,2019,3,17,5.0,3.5,1,0,0,0,0
4.649122715,12768,1000000,41000000.0,2018,10,6,4.1,1.1,1,0,0,0,0
4.742222309,19447,1000000,22455984.2626,2019,4,2,4.1,4.05466738559,1,0,0,0,0
4.619963169,22782,500000,6900000.0,2019,3,14,4.1,2.2,0,1,0,0,0
5,7,10,23000000.0,2019,1,7,4.3,2.6,1,0,0,0,1
4.003520966,38340,5000000,48000000.0,2019,3,19,4.4,9.0,1,0,0,0,0
2.848407745,2355,100000,2100000.0,2019,3,26,4.0,1.0,1,0,0,0,1
4.204545498,44,5000,15000000.0,2019,3,12,4.1,4.6,0,1,0,0,0
4.62689352,16041,100000,22455984.2626,2019,3,27,4.05466738559,4.05466738559,1,0,0,0,1
4.036144733,415,100000,23000000.0,2019,2,15,4.4,4.05466738559,1,0,0,0,0
4.116666794,60,1000,26000.0,2016,2,12,4.1,1.0,1,0,0,0,1
4.272816658,1019,500000,2700000.0,2018,9,29,2.2,3.0,1,0,0,0,0
4.484230518,1264701,10000000,38000000.0,2019,3,21,4.1,6.4,1,0,0,0,0
4.403100967,129,5000,3600000.0,2018,9,19,4.0,2.1,1,0,0,0,1
3,5,500,3400000.0,2016,7,15,3.0,1.8,1,0,0,0,1
4.618181705,55,10000,39000000.0,2019,2,12,5.0,4.7,1,0,0,0,0
4.641304493,1104,10000,74000000.0,2018,11,25,4.2,3.5,1,0,0,0,1
4.662420273,157,1000,58000000.0,2019,3,28,5.0,5.7,1,0,0,0,1
4.700460911,651,5000,8800000.0,2018,10,23,4.0,2.7,1,0,0,0,1
3.704225302,71,50000,968000.0,2018,6,28,4.0,1.4,1,0,0,0,0
4.529411793,85,50000,18000000.0,2018,12,4,4.0,1.1,0,0,1,0,0
4.27961874,55100,5000000,9200000.0,2018,12,23,4.2,4.1,0,0,1,0,0
4.300994873,804,10000,9500000.0,2017,11,10,3.1,1.4,1,0,0,0,1
4.415942669,4604,50000,13000000.0,2019,3,18,4.05466738559,4.05466738559,1,0,0,0,1
3.666666746,3,100,7500000.0,2018,1,8,4.0,1.3,1,0,0,0,1
4.578681946,3368,100000,3900000.0,2019,3,6,4.1,5.1,1,0,0,0,0
3.791282892,2822,50000,41000000.0,2018,8,3,4.1,1.2,1,0,0,0,1
4.125544071,1378,50000,60000000.0,2017,12,22,4.1,1.1,1,0,0,0,1
4.8522439,133240,5000000,15000000.0,2019,2,19,4.0,3.3,1,0,0,0,0
3.761810541,11621,5000000,6900000.0,2019,3,21,4.3,1.0,1,0,0,0,0
4.601274014,785,10000,2500000.0,2019,1,10,5.0,2.0,1,0,0,0,1
4.694805145,154,10000,543000.0,2017,2,4,2.1,1.0,1,0,0,0,0
4.539977551,13395,100000,27000000.0,2019,4,2,4.0,3.4,1,0,0,0,0
4.392513275,6438,100000,2900000.0,2015,9,10,1.6,1.2,1,0,0,0,1
